"Pair","Interaction","EINT","ELST","DISP","SAPT2ELST","SAPT2EXCH","SAPT2IND","SAPT2DISP","Shortest_Normalized_Distance"
"Pyridin-4-ol-Cl_10_89","Neutral - Anion",-0.876918,-0.601587,-0.275331,-0.48683586,1.25e-06,-0.32221844,-0.0211431,3.1140457418895
"Pyridin-4-ol-Cl_11_71","Neutral - Anion",-0.776176,-0.552703,-0.223473,-0.4833545,3.2e-07,-0.24194824,-0.01369767,3.35154113977777
"Pyridin-4-ol-Cl_12_53","Neutral - Anion",-0.69445,-0.509668,-0.184782,-0.46994578,7e-08,-0.18514283,-0.00914051,3.58914129835265
"Pyridin-4-ol-Cl_13_36","Neutral - Anion",-0.626395,-0.47132,-0.155075,-0.45117708,1e-08,-0.14404547,-0.00625764,3.82682722973449
"Pyridin-4-ol-Cl_14_18","Neutral - Anion",-0.56867,-0.436915,-0.131755,-0.4298047,0,-0.11372547,-0.00438148,4.06458335015287
"Pyridin-4-ol-Cl_15_00","Neutral - Anion",-0.519038,-0.405911,-0.113127,-0.4074911,0,-0.09096755,-0.00312968,4.30239856891377
"Pyridin-4-ol-Cl_4_31","Neutral - Anion",-12.30328,-3.35237,-8.95091,1.3026981,4.30935222,-11.37309445,-6.08271003,1.22521220253579
"Pyridin-4-ol-Cl_5_13","Neutral - Anion",-6.49439,-2.31892,-4.17547,1.55822307,0.58539286,-5.93486403,-2.19514103,1.45883341544203
"Pyridin-4-ol-Cl_5_96","Neutral - Anion",-3.82138,-1.54351,-2.27787,0.76242971,0.08356269,-3.35587992,-0.87489544,1.69375504220422
"Pyridin-4-ol-Cl_6_78","Neutral - Anion",-2.51793,-1.15089,-1.36704,0.18787425,0.01218589,-2.03941372,-0.38522779,1.92950263186554
"Pyridin-4-ol-Cl_7_60","Neutral - Anion",-1.831698,-0.942088,-0.88961,-0.1477197,0.00177558,-1.31100933,-0.18736667,2.16580599079827
"Pyridin-4-ol-Cl_8_42","Neutral - Anion",-1.433597,-0.815226,-0.618371,-0.33234721,0.00026496,-0.88024768,-0.09934238,2.40250163141545
"Pyridin-4-ol-Cl_9_25","Neutral - Anion",-1.180392,-0.726813,-0.453579,-0.42844612,4.186e-05,-0.61220443,-0.05640547,2.63948381043357
"Pyridin-4-ol-Dicyanamide","Neutral - Anion",-22.43,2.10663,-24.5369,-8.85956959,21.12160251,-10.02168847,-27.80556211,1.01211949001224
"Pyridin-4-ol-Formate","Neutral - Anion",-28.582,-8.82174,-19.7602,-15.11064913,20.86076607,-16.24530738,-19.69002159,0.95519409749463
"Pyridin-4-ol-Imidazolium","Neutral - Cation",-33.45,14.4357,-47.8854,-16.4868638,46.97837927,-12.505761,-51.74372089,0.997754191700135
"Pyridin-4-ol-Li","Neutral - Cation",-131.248,-123.71,-7.53757,-39.31160973,17.37523467,-94.83715659,-1.17096028,0.717376048788142
"Pyridin-4-ol-Methanesulfonate","Neutral - Anion",-35.325,-10.3462,-24.9792,-20.63630889,25.69775596,-15.49390286,-26.9354599,0.983983816743366
"Pyridin-4-ol-Phosphonium","Neutral - Cation",-45.154,-30.5864,-14.5675,-20.52016699,21.81029032,-28.91857328,-18.45257955,0.994819672675691
"Pyridin-4-ol-Pyridinium","Neutral - Cation",-40.12,-3.92851,-36.1918,-22.52542452,36.62189449,-15.74138324,-40.25668095,0.963029513290532
"Pyridin-4-ol-Pyrrolium","Neutral - Cation",-37.571,-4.69051,-32.8803,-19.00471553,33.81100722,-16.37679069,-36.59052097,0.999999518192401
"Pyridin-4-ol-Tetrafluoroborate","Neutral - Anion",-18.869,-1.45456,-17.4143,-1.77292739,12.7257174,-14.57377143,-14.55054415,1.01734231351128
"Pyridin-4-ol-Tetramethylammonium","Neutral - Cation",-27.831,-4.20705,-23.6238,-15.06708525,26.57596457,-13.37632346,-26.65587947,0.966443188283424
"Pyridin-4-ol-Tetramethylphosphonium","Neutral - Cation",-25.254,-0.751591,-24.5023,-12.99787892,27.08046501,-12.49922156,-27.75107646,0.950316811755237
"Pyridin-4-ol-Trifluoroacetate","Neutral - Anion",-25.436,0.649473,-26.0857,-9.45751371,22.1884126,-12.85147266,-25.62756017,0.983648577518624
"Pyridin-4-ol-Trifluoromethanesulfonate","Neutral - Anion",-15.788,4.9671,-20.755,0.7713831,16.50643336,-12.97087707,-21.34655054,1.07392324673929
"S66_01WaterWater-d10_23","Neutral - Neutral",-0.2895776,-0.337219,0.0476414,-0.30071569,-1.1e-07,-0.00087727,-0.00231448,3.32285329686606
"S66_01WaterWater-d11_11","Neutral - Neutral",-0.2196448,-0.257355,0.0377102,-0.22931522,-2e-08,-0.00052766,-0.00138785,3.61318066274277
"S66_01WaterWater-d12_0","Neutral - Neutral",-0.1707637,-0.200875,0.0301113,-0.17885795,0,-0.00033027,-0.00086685,3.90358366094587
"S66_01WaterWater-d12_88","Neutral - Neutral",-0.1354934,-0.159804,0.0243106,-0.1421924,0,-0.00021316,-0.00056052,4.19404657419429
"S66_01WaterWater-d13_77","Neutral - Neutral",-0.1093506,-0.12922,0.0198694,-0.11490867,0,-0.00014073,-0.00037343,4.48455776669757
"S66_01WaterWater-d14_65","Neutral - Neutral",-0.0895428,-0.105977,0.0164342,-0.09418675,0,-9.428e-05,-0.00025533,4.77510842124141
"S66_01WaterWater-d3_16","Neutral - Neutral",-19.37732,-15.8982,-3.47912,-25.68276942,19.42582163,-6.18759745,-5.38294693,0.776506805889085
"S66_01WaterWater-d4_04","Neutral - Neutral",-9.134636,-8.61382,-0.520816,-8.07290668,0.82918336,-0.61163546,-1.01669635,1.0982691653229
"S66_01WaterWater-d4_93","Neutral - Neutral",-4.05012,-4.19327,0.14315,-3.73688871,0.03281969,-0.11297425,-0.2523623,1.42152881324002
"S66_01WaterWater-d5_81","Neutral - Neutral",-2.130596,-2.30638,0.175784,-2.05650119,0.00118191,-0.03324052,-0.08289798,1.74545404538259
"S66_01WaterWater-d6_69","Neutral - Neutral",-1.259666,-1.40214,0.142474,-1.25277237,2.764e-05,-0.01279764,-0.03312827,2.06973238692739
"S66_01WaterWater-d7_58","Neutral - Neutral",-0.808423,-0.916224,0.107801,-0.81866999,-2.46e-06,-0.00575741,-0.0150614,2.39422035885036
"S66_01WaterWater-d8_46","Neutral - Neutral",-0.5521552,-0.631707,0.0795518,-0.56418488,-1.7e-06,-0.00285917,-0.00752974,2.71884291186913
"S66_01WaterWater-d9_35","Neutral - Neutral",-0.3931578,-0.453974,0.0608162,-0.40516007,-4.7e-07,-0.00153432,-0.00405261,3.03262327731595
"S66_02WaterMeOH-d10_55","Neutral - Neutral",-0.2373903,-0.267062,0.0296717,-0.23929118,-3e-07,-0.00092416,-0.00432242,3.28373749437538
"S66_02WaterMeOH-d11_36","Neutral - Neutral",-0.180357,-0.204697,0.02434,-0.18315526,-6e-08,-0.00059145,-0.00273612,3.54884850889269
"S66_02WaterMeOH-d12_17","Neutral - Neutral",-0.1403309,-0.160246,0.0199151,-0.14319415,-1e-08,-0.00039887,-0.00179012,3.81420768052407
"S66_02WaterMeOH-d12_98","Neutral - Neutral",-0.1113942,-0.127739,0.0163448,-0.11400363,0,-0.00028247,-0.00120504,4.07976658284991
"S66_02WaterMeOH-d13_79","Neutral - Neutral",-0.0899243,-0.103433,0.0135087,-0.0922011,0,-0.00020931,-0.00083161,4.33998342471379
"S66_02WaterMeOH-d3_25","Neutral - Neutral",-22.77529,-15.5575,-7.21779,-38.18992677,40.08912791,-12.0928233,-10.07632088,0.705334508365142
"S66_02WaterMeOH-d4_06","Neutral - Neutral",-13.04806,-11.1127,-1.93536,-11.36819406,2.59422047,-1.38648536,-2.29647777,0.990251346713765
"S66_02WaterMeOH-d4_87","Neutral - Neutral",-5.773711,-5.41997,-0.353741,-4.92057128,0.15157205,-0.24733468,-0.63923475,1.28126940183201
"S66_02WaterMeOH-d5_68","Neutral - Neutral",-2.8868025,-2.86642,-0.0203825,-2.57608998,0.00838902,-0.06826338,-0.22253472,1.57501028651864
"S66_02WaterMeOH-d6_49","Neutral - Neutral",-1.6238478,-1.67231,0.0484622,-1.50685336,0.00039311,-0.02451609,-0.09238433,1.87019146656604
"S66_02WaterMeOH-d7_3","Neutral - Neutral",-0.9923994,-1.05385,0.0614506,-0.94953697,1.276e-05,-0.01053021,-0.04330505,2.16622422805865
"S66_02WaterMeOH-d8_11","Neutral - Neutral",-0.6481742,-0.704129,0.0559548,-0.63365437,-5.02e-06,-0.00510232,-0.02220372,2.46280151261426
"S66_02WaterMeOH-d8_92","Neutral - Neutral",-0.4476076,-0.492446,0.0448384,-0.44254203,-3.36e-06,-0.00269386,-0.01220731,2.75454646949719
"S66_02WaterMeOH-d9_74","Neutral - Neutral",-0.321128,-0.35725,0.036122,-0.32057004,-1.16e-06,-0.00152857,-0.00709819,3.01894000526706
"S66_03WaterMeNH2-d10_75","Neutral - Neutral",-0.3081311,-0.334377,0.0262459,-0.31392542,-1.9e-07,-0.00135213,-0.00440603,3.37385873711366
"S66_03WaterMeNH2-d11_58","Neutral - Neutral",-0.2360114,-0.258164,0.0221526,-0.24198668,-5e-08,-0.00085333,-0.00278974,3.64309081173974
"S66_03WaterMeNH2-d12_4","Neutral - Neutral",-0.1849641,-0.203466,0.0185019,-0.1904274,-1e-08,-0.00056459,-0.00182624,3.9123415405514
"S66_03WaterMeNH2-d13_23","Neutral - Neutral",-0.1477667,-0.163196,0.0154293,-0.15251968,0,-0.00039001,-0.00123027,4.18160731340976
"S66_03WaterMeNH2-d14_06","Neutral - Neutral",-0.1199649,-0.132893,0.0129281,-0.12403219,0,-0.00028042,-0.00084973,4.45088540675301
"S66_03WaterMeNH2-d3_31","Neutral - Neutral",-28.20585,-19.311,-8.89485,-52.71185078,56.36195677,-18.1709303,-11.63962576,0.713265806095497
"S66_03WaterMeNH2-d4_13","Neutral - Neutral",-16.11358,-13.6031,-2.51048,-14.91890998,4.29521138,-2.26405201,-2.61820917,1.01159001024904
"S66_03WaterMeNH2-d4_96","Neutral - Neutral",-7.215773,-6.57327,-0.642503,-6.2484911,0.31483041,-0.40972163,-0.71077687,1.31100578259514
"S66_03WaterMeNH2-d5_79","Neutral - Neutral",-3.572378,-3.45604,-0.116338,-3.23961219,0.02234188,-0.10621838,-0.23801897,1.61090457972605
"S66_03WaterMeNH2-d6_62","Neutral - Neutral",-2.01603463,-2.01767,0.00163537,-1.90058656,0.00142216,-0.03673611,-0.09636378,1.9110590098598
"S66_03WaterMeNH2-d7_44","Neutral - Neutral",-1.241955,-1.27827,0.036315,-1.20600423,8.697e-05,-0.01570777,-0.04461852,2.2113649872102
"S66_03WaterMeNH2-d8_27","Neutral - Neutral",-0.8180786,-0.860526,0.0424474,-0.81134888,3.89e-06,-0.00761636,-0.02273626,2.51176815049564
"S66_03WaterMeNH2-d9_1","Neutral - Neutral",-0.5702057,-0.606805,0.0365993,-0.57147328,-1.44e-06,-0.00400861,-0.01246312,2.81223736086332
"S66_03WaterMeNH2-d9_92","Neutral - Neutral",-0.4130349,-0.443825,0.0307901,-0.41735773,-6.4e-07,-0.00225893,-0.00723773,3.1046501612568
"S66_04WaterPeptide-d10_52","Neutral - Neutral",-0.585835,-0.711196,0.125361,-0.59242495,-5.1e-07,-0.00380343,-0.01385409,2.96095940190297
"S66_04WaterPeptide-d11_33","Neutral - Neutral",-0.4385439,-0.53844,0.0998961,-0.44773882,-3.1e-07,-0.00228731,-0.00855974,3.21063796013391
"S66_04WaterPeptide-d12_14","Neutral - Neutral",-0.3361046,-0.417006,0.0809014,-0.34614198,-1.5e-07,-0.00143122,-0.00549011,3.46056300801317
"S66_04WaterPeptide-d12_95","Neutral - Neutral",-0.2631098,-0.329255,0.0661452,-0.27281712,-5e-08,-0.00092576,-0.00363527,3.71068473388309
"S66_04WaterPeptide-d13_76","Neutral - Neutral",-0.2098571,-0.264328,0.0544709,-0.21863711,-1e-08,-0.00061541,-0.00247416,3.96096588394773
"S66_04WaterPeptide-d14_57","Neutral - Neutral",-0.1700899,-0.215295,0.0452051,-0.1777784,0,-0.00041834,-0.00172474,4.21137803257129
"S66_04WaterPeptide-d4_05","Neutral - Neutral",-31.69036,-24.2223,-7.46806,-52.06481319,56.77946223,-18.61431254,-15.10121889,0.68436660064303
"S66_04WaterPeptide-d4_86","Neutral - Neutral",-18.99165,-17.5153,-1.47635,-16.40990038,3.97874826,-2.40619519,-3.68361242,0.968326806433995
"S66_04WaterPeptide-d5_67","Neutral - Neutral",-8.9473123,-9.03886,0.0915477,-7.5814848,0.2561999,-0.47792686,-1.08060463,1.25860091350359
"S66_04WaterPeptide-d6_48","Neutral - Neutral",-4.686888,-5.01809,0.331202,-4.18372023,0.01578972,-0.14194084,-0.3909006,1.55164944830199
"S66_04WaterPeptide-d7_29","Neutral - Neutral",-2.73217,-3.0438,0.31163,-2.54456201,0.00089919,-0.0544044,-0.16684526,1.84615168870753
"S66_04WaterPeptide-d8_09","Neutral - Neutral",-1.718912,-1.97766,0.258748,-1.6538159,5.129e-05,-0.02444821,-0.08005042,2.14150797672257
"S66_04WaterPeptide-d8_9","Neutral - Neutral",-1.147732,-1.35369,0.205958,-1.13093253,2.54e-06,-0.01225491,-0.04188437,2.4374078555581
"S66_04WaterPeptide-d9_71","Neutral - Neutral",-0.804911,-0.965187,0.160276,-0.80527736,-5.5e-07,-0.00663195,-0.02344504,2.71159542001875
"S66_05MeOHMeOH-d10_48","Neutral - Neutral",-0.3143415,-0.341874,0.0275325,-0.30852591,-2.37e-06,-0.00162537,-0.01106623,3.03595549904171
"S66_05MeOHMeOH-d11_3","Neutral - Neutral",-0.2298297,-0.253579,0.0237493,-0.22878974,-6.1e-07,-0.00087121,-0.00685032,3.30464823881215
"S66_05MeOHMeOH-d12_13","Neutral - Neutral",-0.1728551,-0.192912,0.0200569,-0.17398756,-1.4e-07,-0.00045624,-0.00439928,3.57373500534079
"S66_05MeOHMeOH-d12_95","Neutral - Neutral",-0.1333017,-0.14995,0.0166483,-0.13517593,-3e-08,-0.00021825,-0.00291524,3.84313303137327
"S66_05MeOHMeOH-d13_78","Neutral - Neutral",-0.104991,-0.118729,0.013738,-0.10697355,-1e-08,-7.719e-05,-0.00198491,4.11278115463184
"S66_05MeOHMeOH-d14_6","Neutral - Neutral",-0.0841714,-0.0955319,0.0113605,-0.0860198,0,8.4e-06,-0.00138387,4.38263321077729
"S66_05MeOHMeOH-d3_88","Neutral - Neutral",-23.45229,-14.7939,-8.65839,-38.8145082,42.39762584,-12.81781166,-11.66208895,0.700683994244588
"S66_05MeOHMeOH-d4_71","Neutral - Neutral",-13.46494,-11.0384,-2.42654,-11.25430952,2.77921864,-1.50178688,-2.83537803,0.982644616667847
"S66_05MeOHMeOH-d5_53","Neutral - Neutral",-5.932359,-5.40415,-0.528209,-4.85481544,0.15885005,-0.27418954,-0.83304814,1.2744038298753
"S66_05MeOHMeOH-d6_36","Neutral - Neutral",-2.949089,-2.84834,-0.100749,-2.54432563,0.00836466,-0.07657433,-0.30339083,1.57051013961185
"S66_05MeOHMeOH-d7_18","Neutral - Neutral",-1.64731442,-1.65165,0.00433558,-1.48408338,0.00035336,-0.02812162,-0.13069162,1.86889843780203
"S66_05MeOHMeOH-d8_0","Neutral - Neutral",-0.9985087,-1.03315,0.0346413,-0.93074204,4.61e-06,-0.01242303,-0.06316099,2.16862697171068
"S66_05MeOHMeOH-d8_83","Neutral - Neutral",-0.646983,-0.684824,0.037841,-0.61767366,-1.182e-05,-0.00601064,-0.03323027,2.46920772819408
"S66_05MeOHMeOH-d9_65","Neutral - Neutral",-0.4428493,-0.475062,0.0322127,-0.42870857,-7.02e-06,-0.00306977,-0.01867533,2.76777154276249
"S66_06MeOHMeNH2-d10_1","Neutral - Neutral",-0.3527144,-0.365469,0.0127546,-0.34586796,-2.11e-06,-0.00247436,-0.01438306,3.04853985991596
"S66_06MeOHMeNH2-d10_93","Neutral - Neutral",-0.2577445,-0.271532,0.0137875,-0.25656333,-5e-07,-0.00134226,-0.00885985,3.29167504309599
"S66_06MeOHMeNH2-d11_75","Neutral - Neutral",-0.1939383,-0.207117,0.0131787,-0.19537777,-1e-07,-0.00072775,-0.00566373,3.53482463468225
"S66_06MeOHMeNH2-d12_58","Neutral - Neutral",-0.1497641,-0.161516,0.0117519,-0.15211322,-2e-08,-0.00037878,-0.00373707,3.77798585256986
"S66_06MeOHMeNH2-d13_41","Neutral - Neutral",-0.1181932,-0.128351,0.0101578,-0.12068637,0,-0.0001734,-0.00253428,4.0211565906975
"S66_06MeOHMeNH2-d14_23","Neutral - Neutral",-0.09496943,-0.103665,0.00869557,-0.09732475,0,-4.925e-05,-0.00176026,4.26433521489693
"S66_06MeOHMeNH2-d3_48","Neutral - Neutral",-30.6451,-17.7942,-12.8509,-55.64175249,63.25106464,-20.34393442,-15.86965048,0.704971773806365
"S66_06MeOHMeNH2-d4_31","Neutral - Neutral",-17.16238,-13.2938,-3.86858,-14.75529218,4.66787203,-2.53354548,-3.85292514,1.00440029423557
"S66_06MeOHMeNH2-d5_14","Neutral - Neutral",-7.43403,-6.24551,-1.18852,-5.9260085,0.33026401,-0.46279521,-1.13400799,1.30442911943827
"S66_06MeOHMeNH2-d5_96","Neutral - Neutral",-3.547925,-3.17995,-0.367975,-2.97871411,0.02263023,-0.12225187,-0.40853839,1.60472157614302
"S66_06MeOHMeNH2-d6_79","Neutral - Neutral",-1.935361,-1.80322,-0.132141,-1.70239805,0.00137658,-0.04287403,-0.17415468,1.90515300671454
"S66_06MeOHMeNH2-d7_62","Neutral - Neutral",-1.1530719,-1.11382,-0.0392519,-1.05548614,6.537e-05,-0.01882924,-0.08351944,2.20566662338825
"S66_06MeOHMeNH2-d8_44","Neutral - Neutral",-0.73489078,-0.733702,-0.00118878,-0.69558313,-7.55e-06,-0.00916381,-0.04366308,2.50623286612204
"S66_06MeOHMeNH2-d9_27","Neutral - Neutral",-0.49849912,-0.507794,0.00929488,-0.48115547,-6.45e-06,-0.00467301,-0.02440075,2.80542283113541
"S66_07MeOHPeptide-d10_52","Neutral - Neutral",-0.6423489,-0.716262,0.0739131,-0.62203667,-1.08e-06,-0.0080363,-0.03220782,2.79510111461102
"S66_07MeOHPeptide-d11_26","Neutral - Neutral",-0.4773386,-0.538688,0.0613494,-0.46831136,-9.7e-07,-0.00511793,-0.02047773,3.02176220742126
"S66_07MeOHPeptide-d12_0","Neutral - Neutral",-0.3631308,-0.414578,0.0514472,-0.36064038,-6.9e-07,-0.00340708,-0.01346598,3.24900376659496
"S66_07MeOHPeptide-d12_75","Neutral - Neutral",-0.2819117,-0.325395,0.0434833,-0.28314777,-4.1e-07,-0.00236059,-0.0091143,3.47671197951372
"S66_07MeOHPeptide-d13_49","Neutral - Neutral",-0.2229587,-0.25977,0.0368113,-0.22605641,-1.9e-07,-0.00169549,-0.00632514,3.70480080293879
"S66_07MeOHPeptide-d14_23","Neutral - Neutral",-0.1793196,-0.210458,0.0311384,-0.18313182,-7e-08,-0.00125822,-0.00448672,3.93320401615925
"S66_07MeOHPeptide-d4_57","Neutral - Neutral",-32.3812,-21.8855,-10.4957,-53.82894504,61.5612763,-19.91077434,-17.76938533,0.682121017398086
"S66_07MeOHPeptide-d5_32","Neutral - Neutral",-20.74564,-17.3615,-3.38414,-17.55579578,5.90107322,-3.14713484,-5.25370904,0.938236588637662
"S66_07MeOHPeptide-d6_06","Neutral - Neutral",-10.215447,-9.33193,-0.883517,-8.05395131,0.51668534,-0.69979662,-1.78192992,1.20190298879589
"S66_07MeOHPeptide-d6_8","Neutral - Neutral",-5.379157,-5.21698,-0.162177,-4.43902686,0.04317134,-0.22307532,-0.71008674,1.46906017308814
"S66_07MeOHPeptide-d7_55","Neutral - Neutral",-3.1166663,-3.15156,0.0348937,-2.70134375,0.00342777,-0.09096262,-0.32539021,1.73809921174664
"S66_07MeOHPeptide-d8_29","Neutral - Neutral",-1.9442505,-2.03419,0.0899395,-1.75380194,0.00025091,-0.04351484,-0.16524137,2.00826393953086
"S66_07MeOHPeptide-d9_03","Neutral - Neutral",-1.2831055,-1.38257,0.0994645,-1.1959969,2.071e-05,-0.02316094,-0.09058299,2.27915407797226
"S66_07MeOHPeptide-d9_77","Neutral - Neutral",-0.8902446,-0.978813,0.0885684,-0.8486717,8e-07,-0.01325981,-0.05272324,2.55053850611705
"S66_08MeOHWater-d10_21","Neutral - Neutral",-0.3346533,-0.378514,0.0438607,-0.33975883,-1.06e-06,-0.00263835,-0.00598836,3.07084866156901
"S66_08MeOHWater-d11_03","Neutral - Neutral",-0.2488825,-0.284463,0.0355805,-0.25532238,-2.5e-07,-0.00175923,-0.0036646,3.33907327963088
"S66_08MeOHWater-d11_85","Neutral - Neutral",-0.1900625,-0.218895,0.0288325,-0.19641755,-6e-08,-0.00124012,-0.00233007,3.6075482438006
"S66_08MeOHWater-d12_67","Neutral - Neutral",-0.1485111,-0.171863,0.0233519,-0.15414915,-1e-08,-0.00091658,-0.00153063,3.8762215288484
"S66_08MeOHWater-d13_49","Neutral - Neutral",-0.1182798,-0.137292,0.0190122,-0.1230756,0,-0.00070507,-0.00103415,4.14505457801958
"S66_08MeOHWater-d14_31","Neutral - Neutral",-0.0957171,-0.111338,0.0156209,-0.0997479,0,-0.00056097,-0.00071605,4.41401819309367
"S66_08MeOHWater-d3_65","Neutral - Neutral",-20.12787,-14.6303,-5.49757,-33.42584811,34.13283645,-10.26938163,-8.52268469,0.717730845694346
"S66_08MeOHWater-d4_47","Neutral - Neutral",-11.70608,-10.372,-1.33408,-10.16851182,2.0337307,-1.16989083,-1.91655277,1.00408935679495
"S66_08MeOHWater-d5_29","Neutral - Neutral",-5.309755,-5.20137,-0.108385,-4.62240098,0.10723007,-0.22456834,-0.52667145,1.29739975416319
"S66_08MeOHWater-d6_11","Neutral - Neutral",-2.7360145,-2.83285,0.0968355,-2.51020131,0.00526166,-0.06857592,-0.18223181,1.5938285996814
"S66_08MeOHWater-d6_93","Neutral - Neutral",-1.583323,-1.69124,0.107917,-1.50818119,0.000209,-0.02793413,-0.07596376,1.89191064988716
"S66_08MeOHWater-d7_75","Neutral - Neutral",-0.9916689,-1.08418,0.0925111,-0.97023715,6.5e-07,-0.0135648,-0.03585779,2.19097124731449
"S66_08MeOHWater-d8_57","Neutral - Neutral",-0.6620371,-0.733721,0.0716839,-0.65779051,-7.92e-06,-0.00727498,-0.01851353,2.49065793038897
"S66_08MeOHWater-d9_39","Neutral - Neutral",-0.4631549,-0.518062,0.0549071,-0.46487484,-3.74e-06,-0.00422273,-0.01024216,2.79076900524147
"S66_09MeNH2MeOH-d10_28","Neutral - Neutral",-0.16712494,-0.173044,0.00591906,-0.15805319,-2.07e-06,-0.00076024,-0.01232844,3.07460962179518
"S66_09MeNH2MeOH-d11_11","Neutral - Neutral",-0.12430713,-0.131981,0.00767387,-0.12046443,-5.4e-07,-0.00036355,-0.00768794,3.31760142093587
"S66_09MeNH2MeOH-d11_94","Neutral - Neutral",-0.09523511,-0.103027,0.00779189,-0.09397174,-1e-07,-0.00014368,-0.00496483,3.56060509199901
"S66_09MeNH2MeOH-d12_76","Neutral - Neutral",-0.07484361,-0.0820124,0.00716879,-0.07475324,-1e-08,-1.797e-05,-0.00330418,3.80361835916866
"S66_09MeNH2MeOH-d13_59","Neutral - Neutral",-0.06004705,-0.0663821,0.00633505,-0.06046604,0,5.543e-05,-0.00225727,4.04663949380284
"S66_09MeNH2MeOH-d14_42","Neutral - Neutral",-0.04899353,-0.0545102,0.00551667,-0.04961953,0,9.881e-05,-0.00157789,4.2896671588193
"S66_09MeNH2MeOH-d3_67","Neutral - Neutral",-12.74208,-3.80452,-8.93756,-18.24714548,21.37093901,-4.71496477,-9.47897326,0.808697571584463
"S66_09MeNH2MeOH-d4_5","Neutral - Neutral",-6.96788,-4.38869,-2.57919,-4.7122333,1.21079079,-0.54658739,-2.43077572,1.11211701651337
"S66_09MeNH2MeOH-d5_33","Neutral - Neutral",-3.05688,-2.23357,-0.82331,-2.04502752,0.06504295,-0.113043,-0.77562224,1.41572049117661
